HRS2010Q141,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWELSE.J056M.W779_MonthsPerYear[4].W778_WhichMonths[11] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 1. JAN 2. FEB 3. MAR 4. APR 5. MAY 6. JUN 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q142,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWELSE.Q142_SameJobTitle In [PREV WAVE FIRST R IW MONTH]/[/Prev Wave Iw Mo] [Previous Wave First R. Interview Year]/[Prev Wave Iw Yr] our records indicate that your job title was [PREV WAVE JOB TITLE]. Is this still the case? If job title is slightly inaccurate but describes R's current job\, answer 'yes' here and note corrections as a comment ... 2570 1. YES 8 3. RETIRED & WORKING FOR SAME EMPLOYER/BUSINESS 233 5. NO 5 7. DENIES HAVING THIS JOB TITLE AT PREVIOUS WAVE 4 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 19214 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q143,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWELSE.Q143_ What sort of work did you do? [IWER: PROBE:] Tell me a little more about what you did. User Note: Code categories have been collapsed to protect participant confidentiality. ... 1. Management Occupations (000 - 044) 2. Business Operations Specialists (050 - 073) 3. Financial Specialists (080 - 095) 4. Computer and Mathematical Occupations (100 - 124) 5. Architecture and Engineering Occupations (130 - 156) 6. Life\, Physical\, and Social Science Occupations (160 - 196) 7. Community and Social Services Occupations (200 - 206) 8. Legal Occupations (210 - 215) 3 9. Education\, Training\, and Library Occupations (220 - 255) 10. Arts\, Design\, Entertainment\, Sports\, and Media Occupations (260 - 296) 11. Healthcare Practitioners and Technical Occupations (300 - 354) 12. Healthcare Support Occupations (360 - 365) 13. Protective Service Occupations (370 - 395) 1 14. Food Preparation and Serving Occupations (400 - 416) 15. Building and Grounds Cleaning and Maintenance Occupations (420 - 425) 16. Personal Care and Service Occupations (430 - 465) 17. Sales Occupations (470 - 496) 1 18. Office and Administrative Support Occupations (500 - 593) 19. Farming\, Fishing\, and Forestry Occupations (600 - 613) 20. Construction Trades (620 - 676) 21. Extraction Workers (680 - 694) 22. Installation\, Maintenance\, and Repair Workers (700 - 762) 23. Production Occupations (770 - 896) 24. Transportation and Material Moving Occupations (900 - 975) 25. Military Specific Occupations (980 - 985) 96. Data Not Available 99. Not Ascertained (dk;rf) 22029 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q144,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWELSE.Q144_ What sort of work do you do now? [IWER: PROBE:] Tell me a little more about what you do. User Note: Code categories have been collapsed to protect participant confidentiality. ... 1. Management Occupations (000 - 044) 2. Business Operations Specialists (050 - 073) 3. Financial Specialists (080 - 095) 4. Computer and Mathematical Occupations (100 - 124) 5. Architecture and Engineering Occupations (130 - 156) 6. Life\, Physical\, and Social Science Occupations (160 - 196) 7. Community and Social Services Occupations (200 - 206) 8. Legal Occupations (210 - 215) 3 9. Education\, Training\, and Library Occupations (220 - 255) 10. Arts\, Design\, Entertainment\, Sports\, and Media Occupations (260 - 296) 11. Healthcare Practitioners and Technical Occupations (300 - 354) 12. Healthcare Support Occupations (360 - 365) 13. Protective Service Occupations (370 - 395) 1 14. Food Preparation and Serving Occupations (400 - 416) 15. Building and Grounds Cleaning and Maintenance Occupations (420 - 425) 16. Personal Care and Service Occupations (430 - 465) 17. Sales Occupations (470 - 496) 1 18. Office and Administrative Support Occupations (500 - 593) 19. Farming\, Fishing\, and Forestry Occupations (600 - 613) 20. Construction Trades (620 - 676) 21. Extraction Workers (680 - 694) 22. Installation\, Maintenance\, and Repair Workers (700 - 762) 23. Production Occupations (770 - 896) 24. Transportation and Material Moving Occupations (900 - 975) 25. Military Specific Occupations (980 - 985) 96. Data Not Available 99. Not Ascertained (dk;rf) 22029 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q145,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q145_MoStopWrkPrevEmp [In what month and year did you stop working there?/In what month and year did you retire?/According to our records\, you were working for [PREV WAVE EMPLOYER NAME] in [PREV WAVE FIRST R MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year]. In what month and year did you stop working there?/According to our records\, you were working for someone else when we last talked to you in [PREV WAVE FIRST R MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year]. In what month and year did you stop working for that employer?] Month entered must be between [PREV WAVE FIRST R IW MONTH]\, [PREV WAVE FIRST R IW YEAR] and [System Month]\, [System Date] Month: ... 107 1. JAN 93 2. FEB 83 3. MAR 105 4. APR 132 5. MAY 178 6. JUN 112 7. JUL 128 8. AUG 127 9. SEP 127 10. OCT 103 11. NOV 138 12. DEC 92. DENY WORKING FOR SELF 4 93. STILL WORKING FOR SELF AS SECOND JOB 13 94. STILL WORKING FOR SELF (AS PRIMARY JOB) 16 96. STILL WORKING FOR PREVIOUS WAVE EMPLOYER 38 97. DENIES WORKING FOR SOMEONE ELSE\, OR FOR NAMED EMPLOYER\, AT LAST INTERVIEW 63 98. DK (Don't Know); NA (Not Ascertained) 2 99. RF (Refused) 20465 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q146,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q146_YrStopWrkPrevEmp ([In what month and year did you stop working there?/In what month and year did you retire?/According to our records\, you were working for [PREV WAVE EMPLOYER NAME] in [PREV WAVE FIRST R MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Yr]. In what month and year did you stop working there?/According to our records\, you were working for someone else when we last talked to you in [PREV WAVE FIRST R MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year]. In what month and year did you stop working for that employer?]) Month entered must be between [PREV WAVE FIRST R IW MONTH]\, [PREV WAVE FIRST R IW YEAR] and [System Month]\, [System Date] Year: ... 1464 1993-2011. Actual Value 32 9998. DK (Don't Know); NA (Not Ascertained) 2 9999. RF (Refused) 20536 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q147,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q147Q145TOW158_2BP * ... 1517 0. ALL OTHERS 55 1. (R DENIES WORKING FOR SELF OR PREV WAVE EMPLOYER) OR R IS STILL WORKING FOR SELF AS EITHER MAIN OR 2ND JOB 20462 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q148,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q148_ [What were you earning\, before deductions\, when you retired?/What were you earning\, before deductions\, when you left that employer?] If amount per hour\, enter both dollars and cents Do not probe DK/RF Amount: Per: ... 1312 0-750000. Actual Value 131 999999998. DK (Don't Know); NA (Not Ascertained) 73 999999999. RF (Refused) 20518 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q149,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q149_ PROBE if necessary: Was that per hour\, week\, month\, or year? Amount: [AMOUNT EARNING WHEN LEFT] Per: ... 466 1. HOUR 151 2. WEEK 73 3. EVERY TWO WEEKS/BI-WEEKLY 112 4. MONTH 1 5. TWICE A MONTH 491 6. YEAR 10 11. Day 5 97. OTHER (SPECIFY); including per visit\, class\, mile\, job 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 20725 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q150,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q150_ Unfolding Procedure: UNFM_1UP2DOWN (Min) Did it amount to a total of ... per month Breakpoints: 200/800/1500/3000 RANDOM ENTRY POINTS: $800\, $1\,500 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X502 ... 74 0. Value of Breakpoint 8 200. Value of Breakpoint 28 201. Value of Breakpoint 7 800. Value of Breakpoint 29 801. Value of Breakpoint 2 1500. Value of Breakpoint 36 1501. Value of Breakpoint 2 3000. Value of Breakpoint 17 3001. Value of Breakpoint 21831 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q151,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q151_ * ... 11 199. Value of Breakpoint 8 200. Value of Breakpoint 29 799. Value of Breakpoint 7 800. Value of Breakpoint 26 1499. Value of Breakpoint 2 1500. Value of Breakpoint 26 2999. Value of Breakpoint 2 3000. Value of Breakpoint 92 99999996. Greater than Maximum Breakpoint 21831 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q152,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELF.Q152_ * ... 1 97. Data Not Available 29 98. DK (Don't Know); NA (Not Ascertained) 50 99. RF (Refused) 21954 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q153,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q153[1] [Why did you leave that employer?/Why did you stop working at that business?] Do not probe but choose all that apply ... 146 1. BUSINESS CLOSED; business moved or sold 475 2. LAID OFF/LET GO; temporary or seasonal job ended; contract over; lack of work/clients/customers; downsizing; reorganization; change of political administration; employer died/too sick 261 3. POOR HEALTH/DISABLED; poor mental health; R died; death; surgery; injury; old age 47 4. FAMILY CARE; marriage; pregnancy; child care; husband's wishes; wanted more time at home; to be with family 73 5. BETTER JOB; start own business; go to school/get more training; make more money; work in family business; go into military 217 6. QUIT; bored/burned out; didn't like job/wanted a change; problems with supervisor/co-workers; lack of pay/work hours/promotion/benefits/help; dispute with employer; sexual harassment; couldn't do work anymore; poor/dangerous working conditions; too stress 443 7. RETIRED 36 8. R (family) moved 47 9. OWNERSHIP CHANGED; sold business (own); closed business (own); gave business to another person 10. PENSION RULES CHANGED 2 14. Divorce/Separation 7 16. Transportation; distance to work 3 23. To travel 4 24. Early retirement incentive/offer 4 25. Financially advantageous for R to not work (tax/IRS/Social Security reasons) 1 94. Transferred; spouse transferred 13 95. R has not left/still has this job 71 97. OTHER (SPECIFY) 6 98. DK (Don't Know); NA (Not Ascertained) 5 99. RF (Refused) 20173 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q154,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q153[2] [Why did you leave that employer?/Why did you stop working at that business?] Do not probe but choose all that apply ... 10 1. BUSINESS CLOSED; business moved or sold 21 2. LAID OFF/LET GO; temporary or seasonal job ended; contract over; lack of work/clients/customers; downsizing; reorganization; change of political administration; employer died/too sick 20 3. POOR HEALTH/DISABLED; poor mental health; R died; death; surgery; injury; old age 14 4. FAMILY CARE; marriage; pregnancy; child care; husband's wishes; wanted more time at home; to be with family 6 5. BETTER JOB; start own business; go to school/get more training; make more money; work in family business; go into military 23 6. QUIT; bored/burned out; didn't like job/wanted a change; problems with supervisor/co-workers; lack of pay/work hours/promotion/benefits/help; dispute with employer; sexual harassment; couldn't do work anymore; poor/dangerous working conditions; too stress 29 7. RETIRED 8 8. R (family) moved 8 9. OWNERSHIP CHANGED; sold business (own); closed business (own); gave business to another person 1 10. PENSION RULES CHANGED 14. Divorce/Separation 2 16. Transportation; distance to work 23. To travel 24. Early retirement incentive/offer 1 25. Financially advantageous for R to not work (tax/IRS/Social Security reasons) 94. Transferred; spouse transferred 2 95. R has not left/still has this job 17 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21872 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q155,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q153[3] [Why did you leave that employer?/Why did you stop working at that business?] Do not probe but choose all that apply ... 1. BUSINESS CLOSED; business moved or sold 1 2. LAID OFF/LET GO; temporary or seasonal job ended; contract over; lack of work/clients/customers; downsizing; reorganization; change of political administration; employer died/too sick 3. POOR HEALTH/DISABLED; poor mental health; R died; death; surgery; injury; old age 4 4. FAMILY CARE; marriage; pregnancy; child care; husband's wishes; wanted more time at home; to be with family 1 5. BETTER JOB; start own business; go to school/get more training; make more money; work in family business; go into military 1 6. QUIT; bored/burned out; didn't like job/wanted a change; problems with supervisor/co-workers; lack of pay/work hours/promotion/benefits/help; dispute with employer; sexual harassment; couldn't do work anymore; poor/dangerous working conditions; too stress 3 7. RETIRED 8. R (family) moved 9. OWNERSHIP CHANGED; sold business (own); closed business (own); gave business to another person 10. PENSION RULES CHANGED 14. Divorce/Separation 16. Transportation; distance to work 23. To travel 24. Early retirement incentive/offer 25. Financially advantageous for R to not work (tax/IRS/Social Security reasons) 94. Transferred; spouse transferred 95. R has not left/still has this job 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22024 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q156,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q153[4] [Why did you leave that employer?/Why did you stop working at that business?] Do not probe but choose all that apply ... 1. BUSINESS CLOSED; business moved or sold 2. LAID OFF/LET GO; temporary or seasonal job ended; contract over; lack of work/clients/customers; downsizing; reorganization; change of political administration; employer died/too sick 3. POOR HEALTH/DISABLED; poor mental health; R died; death; surgery; injury; old age 4. FAMILY CARE; marriage; pregnancy; child care; husband's wishes; wanted more time at home; to be with family 5. BETTER JOB; start own business; go to school/get more training; make more money; work in family business; go into military 6. QUIT; bored/burned out; didn't like job/wanted a change; problems with supervisor/co-workers; lack of pay/work hours/promotion/benefits/help; dispute with employer; sexual harassment; couldn't do work anymore; poor/dangerous working conditions; too stress 1 7. RETIRED 8. R (family) moved 9. OWNERSHIP CHANGED; sold business (own); closed business (own); gave business to another person 10. PENSION RULES CHANGED 14. Divorce/Separation 16. Transportation; distance to work 23. To travel 24. Early retirement incentive/offer 25. Financially advantageous for R to not work (tax/IRS/Social Security reasons) 94. Transferred; spouse transferred 95. R has not left/still has this job 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22033 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q157,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q153[5] [Why did you leave that employer?/Why did you stop working at that business?] Do not probe but choose all that apply ... 1. BUSINESS CLOSED; business moved or sold 2. LAID OFF/LET GO; temporary or seasonal job ended; contract over; lack of work/clients/customers; downsizing; reorganization; change of political administration; employer died/too sick 3. POOR HEALTH/DISABLED; poor mental health; R died; death; surgery; injury; old age 4. FAMILY CARE; marriage; pregnancy; child care; husband's wishes; wanted more time at home; to be with family 5. BETTER JOB; start own business; go to school/get more training; make more money; work in family business; go into military 6. QUIT; bored/burned out; didn't like job/wanted a change; problems with supervisor/co-workers; lack of pay/work hours/promotion/benefits/help; dispute with employer; sexual harassment; couldn't do work anymore; poor/dangerous working conditions; too stress 7. RETIRED 8. R (family) moved 9. OWNERSHIP CHANGED; sold business (own); closed business (own); gave business to another person 10. PENSION RULES CHANGED 14. Divorce/Separation 16. Transportation; distance to work 23. To travel 24. Early retirement incentive/offer 25. Financially advantageous for R to not work (tax/IRS/Social Security reasons) 94. Transferred; spouse transferred 95. R has not left/still has this job 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q158,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q158_ Did your employment situation change in some way that encouraged you to leave? ... 273 1. YES 703 5. NO 7 8. DK (Don't Know); NA (Not Ascertained) 2 9. RF (Refused) 21049 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q159,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q159[1] How did it change? Choose all that apply ... 16 1. SUPERVISOR ENCOURAGED DEPARTURE 2 2. COWORKER ENCOURAGED DEPARTURE 12 3. WAGES REDUCED (OR ABOUT TO BE REDUCED) 24 4. HOURS REDUCED (OR ABOUT TO BE REDUCED) 12 5. WOULD HAVE BEEN LAID OFF; funding ended 29 6. NEW JOB DUTIES; work load increased 9 7. NEW JOB LOCATION 7 8. BECAME ELIGIBLE FOR PENSION/social security 9. EMPLOYER CHANGED HEALTH INSURANCE 12 10. SPECIAL EARLY RETIREMENT INCENTIVE OFFER 4 21. Scheduling problems; change in work schedule (excluding 04); hours increased 76 22. Other working conditions; didn't get along with supervisor/coworkers; not enough help; business had changed; unsafe working conditions; physical demands of job; company having financial problems; more pressure on job; new management/philosophy/policies 10 23. Better job/pay; more hours/benefits; better working conditions; old job lack of pay raises/benefits 20 31. Physical and mental condition of R (including stress) 15 95. Job ended; seasonal work; temporary job; position eliminated; business closed/moved or sold 24 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 21761 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q160,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q159[2] How did it change? Choose all that apply ... 1 1. SUPERVISOR ENCOURAGED DEPARTURE 2. COWORKER ENCOURAGED DEPARTURE 1 3. WAGES REDUCED (OR ABOUT TO BE REDUCED) 2 4. HOURS REDUCED (OR ABOUT TO BE REDUCED) 2 5. WOULD HAVE BEEN LAID OFF; funding ended 3 6. NEW JOB DUTIES; work load increased 7. NEW JOB LOCATION 8. BECAME ELIGIBLE FOR PENSION/social security 9. EMPLOYER CHANGED HEALTH INSURANCE 10. SPECIAL EARLY RETIREMENT INCENTIVE OFFER 21. Scheduling problems; change in work schedule (excluding 04); hours increased 12 22. Other working conditions; didn't get along with supervisor/coworkers; not enough help; business had changed; unsafe working conditions; physical demands of job; company having financial problems; more pressure on job; new management/philosophy/policies 3 23. Better job/pay; more hours/benefits; better working conditions; old job lack of pay raises/benefits 8 31. Physical and mental condition of R (including stress) 2 95. Job ended; seasonal work; temporary job; position eliminated; business closed/moved or sold 3 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21997 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q161,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q159[3] How did it change? Choose all that apply ... 1. SUPERVISOR ENCOURAGED DEPARTURE 2. COWORKER ENCOURAGED DEPARTURE 3. WAGES REDUCED (OR ABOUT TO BE REDUCED) 4. HOURS REDUCED (OR ABOUT TO BE REDUCED) 5. WOULD HAVE BEEN LAID OFF; funding ended 6. NEW JOB DUTIES; work load increased 7. NEW JOB LOCATION 8. BECAME ELIGIBLE FOR PENSION/social security 9. EMPLOYER CHANGED HEALTH INSURANCE 1 10. SPECIAL EARLY RETIREMENT INCENTIVE OFFER 21. Scheduling problems; change in work schedule (excluding 04); hours increased 2 22. Other working conditions; didn't get along with supervisor/coworkers; not enough help; business had changed; unsafe working conditions; physical demands of job; company having financial problems; more pressure on job; new management/philosophy/policies 23. Better job/pay; more hours/benefits; better working conditions; old job lack of pay raises/benefits 2 31. Physical and mental condition of R (including stress) 95. Job ended; seasonal work; temporary job; position eliminated; business closed/moved or sold 1 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22028 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q162,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q159[4] How did it change? Choose all that apply ... 1. SUPERVISOR ENCOURAGED DEPARTURE 2. COWORKER ENCOURAGED DEPARTURE 3. WAGES REDUCED (OR ABOUT TO BE REDUCED) 4. HOURS REDUCED (OR ABOUT TO BE REDUCED) 5. WOULD HAVE BEEN LAID OFF; funding ended 6. NEW JOB DUTIES; work load increased 7. NEW JOB LOCATION 8. BECAME ELIGIBLE FOR PENSION/social security 9. EMPLOYER CHANGED HEALTH INSURANCE 10. SPECIAL EARLY RETIREMENT INCENTIVE OFFER 21. Scheduling problems; change in work schedule (excluding 04); hours increased 22. Other working conditions; didn't get along with supervisor/coworkers; not enough help; business had changed; unsafe working conditions; physical demands of job; company having financial problems; more pressure on job; new management/philosophy/policies 23. Better job/pay; more hours/benefits; better working conditions; old job lack of pay raises/benefits 31. Physical and mental condition of R (including stress) 95. Job ended; seasonal work; temporary job; position eliminated; business closed/moved or sold 97. OTHER (SPECIFY) 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q163,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q163_ If your employer had allowed you to work fewer hours with correspondingly less pay\, would you have continued working there? ... 178 1. YES 764 5. NO 17 8. DK (Don't Know); NA (Not Ascertained) 2 9. RF (Refused) 21073 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q164,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q164_ [Did your employer experience a permanent reduction in employment between [System Month] [System Date] and the time you were leaving?/Did your employer experience a permanent reduction in employment between [PREV WAVE FIRST R IW MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year] and the time you were leaving?] Permanent employment reductions are sometimes called 'downsizing'; 'layoffs' can be permanent or temporary. ... 504 1. YES 843 5. NO 56 8. DK (Don't Know); NA (Not Ascertained) 3 9. RF (Refused) 20628 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q165,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.Q165_ [Were there any months between [PREV WAVE FIRST R IW MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year] and [STOP/RETIRE WORK PREV WAVE EMPLOYER-MONTH] [STOP/RETIRE WORK PREV WAVE EMPLOYER-YEAR]/Were there any months between [PREV WAVE FIRST R IW MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Year] and [STOPPED WORKING FOR SELF-MONTH] [STOPPED WORKING FOR SELF-YEAR]/Were there any months between [PREV WAVE FIRST R IW MONTH] [PREV WAVE FIRST R IW YEAR]/[Prev Wave Iw Yr] and [RETIRED-MONTH] [RETIRED-YEAR] when you did not work at this business? ... 243 1. YES 1344 5. NO 20 8. DK (Don't Know); NA (Not Ascertained) 1 9. RF (Refused) 20426 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q166,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[1].W776_Year * ... 4 2011. Actual Value 9998. DK (Don't Know); NA (Not Ascertained) 9999. RF (Refused) 22030 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q167,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[1].W777_ Were there any months in [ELIGIBLE YEAR] when you were not working for pay? ... 2 1. YES 2 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22030 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q168,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[1].W778_WhichMonths[1] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 2 1. JAN 2. FEB 3. MAR 4. APR 5. MAY 6. JUN 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22032 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q169,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[1].W778_WhichMonths[2] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 1. JAN 2. FEB 3. MAR 4. APR 5. MAY 6. JUN 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q170,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[2].W776_Year * ... 70 2010. Actual Value 9998. DK (Don't Know); NA (Not Ascertained) 9999. RF (Refused) 21964 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q171,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[2].W777_ Were there any months in [ELIGIBLE YEAR] when you were not working for pay? ... 53 1. YES 16 5. NO 1 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21964 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q172,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[2].W778_WhichMonths[1] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 27 1. JAN 4 2. FEB 2 3. MAR 4 4. APR 1 5. MAY 6 6. JUN 1 7. JUL 8. AUG 2 9. SEP 10. OCT 11. NOV 12. DEC 6 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21981 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q173,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[2].W778_WhichMonths[2] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 1. JAN 15 2. FEB 1 3. MAR 4. APR 2 5. MAY 1 6. JUN 4 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22011 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q174,Ref: SecJ.PREVIOUSJOBANDPENSION.PWELSENOWSELFCONTD.J081M.W779_MonthsPerYear[2].W778_WhichMonths[3] Which months in [ELIGIBLE YEAR] where those (when you were not working for pay)? [IWER: CHOOSE ALL THAT APPLY] [IWER: ONLY ELIGIBLE MONTHS WILL APPEAR ON THE LIST] [IWER: You must enter month(s) for this question. If you have gotten this question in error\, back up and change answer to previous question to 'No'] ... 1. JAN 2. FEB 11 3. MAR 1 4. APR 5. MAY 6. JUN 1 7. JUL 4 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22017 Blank. INAP (Inapplicable); Partial Interview
